,내용,날짜,별점,재구매,한달사용기,종류
10781,재구매꾸준히 잘 쓰고 있어요.,20.12.19.,5,재구매,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
10782,교정 후에 계속 사용하고있어요~ 배송이 정말 빨라서 좋아요! 개별 케이스도 있어서 더 위생적인거 같습니다~,20.11.10.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
10783,기능성에 칫솔도 저렴하고 좋네요 사용해보니 잘 닦이는 것 같아요,20.11.16.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10784,한달사용기늘 사용하는 제품입니다.,20.12.18.,5,0,한달사용기,0
10785,치아교정중인데 계속 사용하는 제품이에요.,20.12.14.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
10786,재구매좋아요 만족하며 잘 사용하고 있습니다,20.12.14.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10787,"미세모 좋아요
헤드 작고 저렴해서 샀어요",20.11.26.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10788,싸게 잘 샀어요 !!!!,20.12.22.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 0A.치과일반모(강한모) 12개 1박스
10789,재구매이 칫솔만 5번째인가 재구매 중입니다.,20.11.25.,5,재구매,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
10790,빠른배송 감사합니다,20.11.27.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
10791,한달사용기다 떨어지면 또 구매할 예정입니당,20.12.15.,5,0,한달사용기,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
10792,재구매정말 자주 구매합니다,20.11.27.,5,재구매,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
10793,잘 사용하겠습니다^ ^ 매우만족해요,20.12.11.,5,0,0,0
10794,교정미세모 칫솔 부드럽고 사용하기 편리합니다.,20.12.13.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
10795,"좋아요
늘  쓰던  제품  입니다
칫솔모가 부드럽고
좋아요~~~^~~^^",20.11.26.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
10796,재구매2번째에요.늘쓰는거라 쟁여두고 써요,20.12.08.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
10797,잘 닦이고 튼튼해요,20.12.18.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
10798,"잘받았습니다
잘쓸게요",20.12.20.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
10799,"여러번 재구매 입니다 엄마가 이 칫솔 밖에 못쓰시겠데요
여러 칫솔중 제일 이라고 하시네요.
저는 잇몸이 약간 시려워 오히려 임산부용 1번이 낫더라구요 저도 함께 잘쓰고 있어요.
또 쓰고 나면 사러 올게요 !",20.11.24.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
10800,부담없이 사용하고 있습니다.,20.12.16.,4,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
10801,좋아요좋아요 ㅎㅎㅎ,21.01.10.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
10802,"한달사용기제가 치아가 작은편인데
구석구석 잘 닦여서 좋고
가격도 저렴하고
디자인도 예뻐요
앞으로 칫솔은 이것만 쓸거예요!!!",20.12.05.,5,0,한달사용기,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
10803,BEST치과에서 추천받아서 사용하던 칫솔이라 아주 만족하며 사용하고 있어요~~이중슬림모만 사용해봤는데 이번에는 슬림모랑 반반 주문해서 비교해볼려구요^^,20.11.07.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
10804,제이빨에딱맞고부드럽고좋아요 별5개,20.11.18.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10805,좋아요~~여기꺼 쓰고 매번 주문해서 사용하고 있어요!,20.12.08.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10806,좋아요~~좋아요~~,21.01.11.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10807,"사진과 같아요
잘산것같습니당",20.12.15.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
10808,항상 사용하던 칫솔이라서 재 구매합니다.,20.11.23.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10809,교정시작하고 중간이 파진 칫솔이 필요해서 구매했어요,20.11.21.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
10810,재구매질 좋고 저렴해서 자주 교체해서 쓰기 좋아요,20.11.22.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10811,미세모 칫솔 부드러워서 좋아요!,20.12.15.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
10812,한달사용기좋아요 ㅎ ㅎ 항상 여기꺼 써요,20.12.14.,5,0,한달사용기,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
10813,너무너무 좋습니다 ~~,21.01.08.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
10814,잇몸이 아프지않고 좋아요.,20.12.16.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
10815,"어머니께서 사용후 좋다고 그러시네요 
담엔 일반모 치과용으로 사야 겠어요",20.11.17.,4,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10816,"첫째 교정할때도 쟁여놓고 썼는데
둘째 교정 시작해서 대량구입합니다",20.11.19.,3,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
10817,배송이 아주 빨라요,20.11.26.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
10818,아이가 사용하는데 좋아요,20.12.15.,3,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
10819,"한달사용기교정중인 딸아이 칫솔과 다른가족들 칫솔
대량구매를 해 놓으니 든든하네요",20.12.08.,5,0,한달사용기,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
10820,임플란트 후 어금니 관리를 위해 구매했어요 잘 사용하겠습니다,20.12.04.,5,0,0,1. 칫솔 종류: S&G 어금니칫솔 (★칫솔모양주의) / 2. 칫솔 선택: 10.어금니칫솔 앤드터프트 12개 1박스
10821,"한달사용기신랑이랑 같이 잘쓰고 있어요
계속 재구매 의사 있습니다
얇고 부드러워요",20.11.19.,5,0,한달사용기,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10822,다른것도 써봤는데 여기꺼가 좋은거같아서 다시 돌아왔어요ㅋㅋ,20.12.09.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10823,재구매또 주ㅜㄴ합니다 ㅎㅎ,20.12.03.,5,재구매,0,1. 칫솔종류: S&G 교정용V 칫솔 / 2. 칫솔선택: 07.교정V 슬림모 12개 1박스
10824,아이가 좋아할거같아요,20.11.25.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 03.어린이곰돌이 12개 1박스
10825,시중보다 저렴하게 잘 구매했어요,20.12.13.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
10826,배송도 빠르고 제품 좋아요,20.12.15.,4,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
10827,재구매해요.만족합니다,20.11.21.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
10828,한달사용기재구매매번 여기서만 구매하고 있습니다.,20.12.14.,5,재구매,한달사용기,1.칫솔종류: S&G 고급(Premium)칫솔 / 2.칫솔선택: 06.고급이중슬림모 12개 1박스
10829,잇몸도안아프고 애들도 같이써요,20.12.13.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
10830,한달사용기윗니 안쪽에 플라그가 좀 남아있긴 한데 그래도 가격대비 괜찮아요,20.12.08.,4,0,한달사용기,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10831,좋아요 다 쓰면 또 구매할게요,20.11.25.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
10832,재구매굿 솔이 좋아요 만족합니다,20.12.14.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 03.어린이곰돌이 12개 1박스
10833,미세모가 더 잘닦이는거같아요 양이많아 부담없이팍팍써요,20.12.04.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
10834,재구매아이가 편하게 사용하고있어요,20.11.23.,5,재구매,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 08.교정V 일반모(강한모) 12개 1박스
10835,너무 단단해요 ㅠㅠ,20.12.19.,4,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 0A.치과일반모(강한모) 12개 1박스
10836,항상 요기서 주문해요 만족합니다!!,20.11.23.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10837,"BEST칫솔모가 너무 딱딱하지도 부드럽지도 않아서 쓰기좋고  크기가작은편이라 구석구석 닦기좋아요
단 칫솔모가 플라스틱류라 칫솔질 신나게하다가 부딪히면 며칠은 잇몸이 넘 아파요 조심해서 천천히 양치하게되요",20.10.22.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10838,배송빠르고싸게잘샀어여 이아랑같이써도될거같아요,20.11.18.,4,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
10839,한달사용기너무좋아요 앞으로는 이거만써야겠습니닷,20.12.06.,5,0,한달사용기,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
10840,재구매배송 빠르고 좋아요,20.12.16.,4,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10841,재구매늘 쓰던 제품 좋아요,20.11.25.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
10842,배송도 빠르고 제품도 만족합니다,20.12.15.,4,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
10843,저렴하면서 빠른배송까지 정말 감사합니다,20.12.11.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
10844,"부드럽고 좋아요
배송도 빨랐어요.",20.11.23.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 03.어린이곰돌이 12개 1박스
10845,다 쓰고 또 주문합니다 ㅡ 이제 다른거 못써요,20.12.08.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10846,"재구매늘 쓰는제품이에요

안까지 구석구석 잘 닦여요
아이들도 이제품만 찾아요",20.12.03.,5,재구매,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
10847,재구매재구매했구요.저희 부부 치아건강을 자켜주는 스테디템입니다^^ 개별캡뚜껑도있어서 휴대하기에도 좋아요~,20.11.07.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10848,생각보다 모가 부드러워요~~~,20.12.15.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
10849,재구매항상 사용하는 제품입니다 만족해요,20.12.12.,4,재구매,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
10850,늘 이 칫솔만 사용중입니다 너무 좋아용~~~,20.12.12.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10851,안써봣는데 아빠가 치과에서 받은 칫솔이 좋다하셔서 사드렸어요,20.11.16.,4,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
10852,늘쓰던거라..좋아요,20.11.26.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10853,한달사용기잘 쓰고 있어요.칫솔 목이 약간 얇네요,20.12.08.,5,0,한달사용기,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 원하는대로 1박스 (배송메시지에 작성)
10854,재구매좋습니다  잘쓸께요~~~^^,20.12.18.,5,재구매,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: ♥ 고급슬림모 6개 + 고급이중슬림모 6개
10855,다 써서 또 구매했어요. 좋아요. 치실 샘플도 보내주셨어요,20.11.15.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
10856,재구매예민한 치아라 칫솔 유목민이었는데 근래에는 이것만 사용하고있어요,20.11.16.,4,재구매,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
10857,칫솔도 생각보다 좋고 저렴해서 넘 좋아여~,20.12.11.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
10858,재구매칫솔은 항상 여기서만 구매해요! 좋아요^__^,20.12.09.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
10859,부드러운것과 강한모 모두다 만족 하고 사용하고 있습니다,20.12.09.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: ♥ 교정V 슬림모 6개 + 교정V 일반모 6개
10860,사용해보고 또 남기겠습니다,20.12.13.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
10861,"잘 받았어요
항상 쓰는 칫솔이에요^^",20.12.08.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 03.어린이곰돌이 12개 1박스
10862,치과칫솔 좋아요~~,20.11.27.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 0A.치과일반모(강한모) 12개 1박스
10863,너무좋고 재구매 의사있어용!!추천이요,20.12.07.,5,0,0,1. 칫솔 종류: S&G 교정용V 칫솔 / 2. 칫솔 선택: 07.교정V 슬림모 12개 1박스
10864,칫솔이 좋네요 만족합니다,20.11.23.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10865,재구매입니다. 항상 잘 사용하고 있어요,20.11.16.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
10866,"주문 후에 칫솔이 생각보다 부드럽지 않아서 부드럽지 않다고 후기를 남겼는데 판매자님께서 친히 연락을 주셔서 감사하게도 다른 칫솔로 교환을 받았습니다. 이렇게 후기 하나에 바로 반응해 주시는 판매자 분은 처음인거 같아요.. 그래서 저도 후기 수정하러 다시 들어왔습니다.
교환받은 어린이용 칫솔도 제가 원래 사용하던 약국에서 파는 아주 부드러운 칫솔보다는 모가 센 편이지만 한번 사용해 보려고 합니다. 참 감동입니다. 많이 파십시오..!",20.10.02.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 05.고급 슬림모 12개 1박스
10867,저렴하고칫솔모가좋아요,20.12.13.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
10868,애들이 쓰기도 너무 좋아요,20.12.13.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
10869,항상 사용하는 칫솔^^,20.12.16.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
10870,한달사용기칫솔모가 부드럽고 헤드가 작아서 입안에 잘 맞는 느낌이에요~재구매 의사 있습니다~,20.12.01.,5,0,한달사용기,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 01.슬림모(일반) 12개 1박스
10871,개별포장에 칫솔모 뚜껑도 있고 좋아요,20.11.20.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
10872,한달사용기3-4년째 재구매중입니다. 다른거 써보고 매번 돌아옴,20.12.05.,5,0,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 04.어린이 고급슬림 12개 1박스
10873,깔끔하게 닦여요 대박 ~ 여러칫솔 특히 치과칫솔사용했는데 대만족입니더,20.11.11.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: ♥ 슬림모 6개 + 이중슬림모 6개
10874,칫솔모가 부드럽고 좋네요,20.12.13.,5,0,0,1. 칫솔 종류: S&G 고급(Premium)칫솔 / 2. 칫솔 선택: 06.고급이중슬림모 12개 1박스
10875,칫솔모가 부드럽고 좋네요,20.12.13.,5,0,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10876,"재구매항상  써오던 거 입니다
칫솔질도 잘되고 부드러워요",20.12.09.,5,재구매,0,1. 칫솔종류: S&G 고급(Premium)칫솔 / 2. 칫솔선택: 06.고급이중슬림모 12개 1박스
10877,재구매몇번째 재구매해서 사용중입니다~ 배송빠르고 잇몸이 약한편인데 쓰기좋은 칫솔이에요,20.11.08.,5,재구매,0,1. 칫솔 종류: S&G 치과칫솔(일반) / 2. 칫솔 선택: 02.이중슬림모(일반) 12개 1박스
10878,부드럽고 촘촘해서 좋아요,20.12.13.,5,0,0,1.칫솔종류: S&G 교정용V 칫솔 / 2.칫솔선택: 07.교정V 슬림모 12개 1박스
10879,"한달사용기딱 제가 원하는 재질이고 딱입니다!
재구매 하겠습니당.",20.11.15.,5,0,한달사용기,1. 칫솔종류: S&G 치과칫솔 / 2. 칫솔선택: 02.이중슬림모(일반용) 12개 1박스
