,내용,날짜
23579,이 닦고나면 이가 반질반질 윤이 나요. 맛도 괜찮아요. 상쾌함만 남아요^^,22.04.18.
23580,매번 사용하는 치약~~싸게 잘 구매해서 사용하고 있습니다,22.04.18.
23581,"잘사용삽니다
강사합니다",22.04.18.
23582,항상 주문하고 있는데 가격이 좀 비싸긴해도 이거쓰다가 다른거 못써요. 입안이 개운합니다.,22.04.17.
23583,"다른 치약으로 갈아탔다가 다시 돌아왔어요
이만한 게 없네요
빠른 배송 감사해요",22.04.17.
23584,"항상만족하면서 쓰고 있어요
급하게 떨어져서 주문했는데
빨리 받아서 좋아요",22.04.17.
23585,"항상 쓰고있는 치약이에요
이시림도없고 양치하고나면
개운해요",22.04.17.
23586,이것쓰다가 다른거 못써요 저렴한가격 빠린배송 좋아요,22.04.17.
23587,치약 떨어져서 구매합니다입안이 개운하고 맵지 않아요,22.04.17.
23588,순한것이 무난히 쓰기 좋은 제품인듯해서 재구매합니다,22.04.17.
23589,늘 사용하던 치약인데 깔끔하고 느낌 좋아요,22.04.17.
23590,아이들과 다같이 사용할수있어서 좋아요,22.04.17.
23591,배송 스피드에요 두세트사니 든든하네요,22.04.17.
23592,워낙 유명한 치약이라 구매했어요~~,22.04.17.
23593,항상 사용하는 제품이라 좋네요.,22.04.17.
23594,좋아용 오래쓰규용 안매워요,22.04.17.
23595,늘 쓰던거라 만족스러워요,22.04.17.
23596,즐겨쓰고있답니다. 좋아요,22.04.17.
23597,배송 품질 다 만족이예요,22.04.17.
23598,암웨이 치약 부드러워요,22.04.17.
23599,다른 치약은 입안이 하 하고 거칠은 느낌이 있는데 이 치약은 순하고 부드러운거 같아요 다 쓰면 또 구매의사 있습니다,22.04.17.
23600,이닦고 너무 상쾌해용~,22.04.17.
23601,그냥저냥 쓰고 있어요,22.04.17.
23602,사용하기 좋습니다.,22.04.17.
23603,암웨이 본품 20년을 넘게 써봤는데 이건 본품 아닌것 같아요ㅠ 그래도 비슷해요.이건 뭔가 더묽고 본품과는 다름 그래도 엄~~청 다르지는 않아요.쓸만함.,22.04.17.
23604,"이제품 쓰다가 다른거 못 쓰것네요
센소** 쓰다가 다시 돌아왔어요
좋은상품감사해요",22.04.17.
23605,"느낌이 좋아요
처음 써보는건데
좋으면 계속 쓸꺼같아요",22.04.17.
23606,쓰던제품이라 계속해서 주문해서 사용중좋아요,22.04.17.
23607,"항상 쓰던 제품입니다~
손편지 써주시고 사은품도 주시고 넘 감사해요~",22.04.17.
23608,항상 사용하는 치약인데 거의 떨어져가서 구매했어요 조금이라도 더 싸게 구매해보려고 여기보다 좀 더 저렴한 암웨이치약 구매하려고 어느 사이트에 들어갔다가 중국산 짝퉁인걸 알고 이걸로 구매했어요 유통기한도 넉넉하고 배송도 빠르지만 정품이라서 더 좋네요,22.04.16.
23609,"탁월한 선택을 한거같아요
^^앞으로계속해서 구매할예정입니다",22.04.16.
23610,한번 맛을 보면 이 제품만 평생 사용하게 되는 마성의 치약!!,22.04.16.
23611,"향도독하지않음성
양치후개운함이
느낌좋아요
하게잘산거같아요
담에또이용할께용",22.04.16.
23612,리뷰보고 주문했는데. 상금하니. 좋은거같습니다,22.04.16.
23613,오래전부터쓰던건데 완전저렴하게절산거같아요,22.04.16.
23614,"퉈낙 유명한제품이고
쓰는대 불편함이 없어툐",22.04.16.
23615,제품이 실종되었던데 빠른처리 감사합니다,22.04.16.
23616,항상 쓰는 치약이에요 입안이 상쾌합니다,22.04.16.
23617,개운해여 상쾌하고 너무 만족 스러움,22.04.16.
23618,빠른 배송 및 입이 개운하고 좋아요.,22.04.16.
23619,믿고쓰는 암웨이 치약추천합니다,22.04.16.
23620,"한 번 쓰면 계속 쓰게되는 치약
개운한데 안매워요 !",22.04.24.
23621,여러 치약 써봤지만 암웨이꺼가 젤 좋은 거 같아요,22.04.24.
23622,"역시 너무 좋아요
향도 양치후 개운함도 최고에요",22.04.24.
23623,암웨이 매번 사용하는 치약이라 좋네요 ㅎㅎ,22.04.24.
23624,항상 사용하는 치약 입니다 다른건 못 쓰겠어요,22.04.24.
23625,만족해서 지속적으로 사용하는 치약입니다,22.04.24.
23626,"타치약보다 사용후 느낌이 너무좋습니다,,",22.04.24.
23627,항상 쓰고있어요.싼가격에 재구매했네요,22.04.24.
23628,계속 쓰고 있어요 치약은 이게 최고네요,22.04.24.
23629,늘쓰는 재품이예요 시원하고 향 좋아요,22.04.24.
23630,항상쓰는제품 저렴하게 잘 샀어요,22.04.24.
23631,암웨이치약 상쾌하고 좋아요,22.04.24.
23632,늘쓰는거라 다시구매합니다,22.04.24.
23633,만족하며 사용하고 있어요,22.04.24.
23634,믿고씁니다 역시 ㅎㅎ,22.04.24.
23635,부드럽고 좋아요~~~,22.04.24.
23636,좋아요 빠르고 .. .,22.04.24.
23637,"너무너무 좋아요
항상 쓰던 제품입니다",22.04.24.
23638,배송이 안됨 문의도 안됨,22.04.24.
23639,암웨이 치약이 짜가가 많다고해서 구분 해주는 블로그서 비교해 보니 ㅋㅋ진짜네요 인터넷 구매는 사면서도 맘을 놓을수가 없네요,22.04.23.
23640,몇년째 계속 쓰고있는 제품이예요~ 가격도 좋고 배송도 빠르고 감사합니당~^^,22.04.23.
23641,암웨이 치약 너무 좋아요. 미백효과도 있고~ 순하고! 이 치약으로 닦고 과일 먹으면 과일 맛이 느껴져요! 그게 제일 신기!! 개운하고! 잘 구매했습니다^^,22.04.23.
23642,"상쾌하고 좋아요
부모님 댁에도 시켜드리러 들어왔다가 리뷰 남깁니다",22.04.23.
23643,늘 잘 사용하고 있어요~~ 배송도 가격도 너무 좋아요^^,22.04.23.
23644,"녹색바가 있는 친환경 제품~
믿고 쭉 쓰고 있고 좋아요",22.04.23.
23645,"배송 왜케 빠른거에요?
주문 다음날 받았어요!!",22.04.23.
23646,개운해서 암웨이 치약만 찾네요. 좋아요^^,22.04.23.
23647,"아주 맵지않지만
텁텁하지 않고 깔끔 개운",22.04.23.
23648,가성비 좋아요~ 물론 상쾌합니다.,22.04.23.
23649,좋아요 자주쓰는제품입니다,22.04.23.
23650,w좋아요 맘에 들어요,22.04.23.
23651,담에또시킬게요 ~~^^,22.04.23.
23652,다른 치약은 못 쓰겠어요! 가격도 다른곳 보다 저렴해서 잘 샀어요♡,22.04.23.
23653,늘쓰던거고 배송이 빨라서 좋아요 ㅎㅎ,22.04.23.
23654,"믿고구매하는 곳이에요
제일 저렴하기도하고...
자주는 못 들려도 나 사고싶을때 오니까 계속 열어놔주세요
감사해요
배송도 겁나 빨라요",22.04.22.
23655,다 떨어져서 싼치약 썼더니 딸들이 난리네요.. 암웨이치약 없냐고. 입안의 상쾌함이 남다르죠..좀 비싼게 흠이지만.. 이거 쓰는동안은 잇몸염증도 없는듯..,22.04.22.
23656,"자극적이지 않지만 세정력은 좋고, 이 시린 증상이 조금 개선되는 것 같아요. 미백효과는 아직 잘 모르겠지만 나타났으면 좋겠네요 ㅎㅎ",22.04.22.
23657,늘 잘사용하고 있어요..애들도 어릴적부터 잘쓰고 있는제품입니다...,22.04.22.
23658,배송빠른고.상품이 도 아주 좋아요 유통기한 넉넉하고 최고네요,22.04.22.
23659,늘사용하는치약입니다.그런데.포장상태가살짝맘에안들어요.몇개가.개별상자가찌그러져있거나.구겨있거나그러네요.치약은이상이없어서그냥사용합니다,22.04.22.
23660,워낙 유명하니까요 어렸을때 쓰고 안 써봐서 구매해봤어요,22.04.22.
23661,"항상 만족합니다
시원하고 양치한 기분 아주
좋아요",22.04.22.
23662,다른치약보다 더 좋아요~ 마모제가 덜 들어간듯,22.04.22.
23663,쓰기도 편하고 깨끗하게 닦기네여 넘 좋아요,22.04.22.
23664,사용기한 24년 10월까지네요 잘 받았습니다~,22.04.22.
23665,"항상쓰던제품 입니다
미백 효과는 좋아요",22.04.22.
23666,이 제품을 쓰니 구토가 안나서 좋아요!,22.04.22.
23667,잘 닦이고 이가 상쾌한게 오래가요,22.04.22.
23668,암웨이 치약이 좋아서 이것만 써요!,22.04.22.
23669,잘받았습니다 치약은 이것만 써요,22.04.22.
23670,아이랑도 같이쓸수있어 좋아용,22.04.22.
23671,너무좋아요 다들아시는건데...,22.04.22.
23672,잘쓰고있어요 또 쟁이려구요,22.04.22.
23673,정품이네요~^^ 좋습니다.,22.04.22.
23674,암웨이치약은 쵝오져,22.04.22.
23675,배송도 빠르고 좋네요,22.04.22.
23676,좋은제품 좋은가격에 잘 샀어요,22.04.22.
23677,잇몸이 약해져서 통증때문에 병원갔는데 임플란트해야한다고해서 예약왔는데 때마침 암웨이치약으로 바꿔서 사용하게됐는데 얼마후 언제아팠냐는듯 통증이사라졌어요 2년째 잘사용하고 있네요,22.04.21.
23678,미백 치약이랑 번갈아 쓰는데 너무 맵지도 쓰지도 않아서 좋아여 특유의 달달함과 상쾌함이 있어여 양도 많아서 오래 쓰기도 하네여 ~ 암웨이 치약이야 아는 사람은 다 아니까여 ~,22.04.21.
23679,치석이 잘 안생기고!양치 후 텁텁함이 없어서 좋아요조금만 사용해도 만족해요,22.04.21.
23680,가격이 좀 나가지만 만족하여 재구매해요최저가로 잘 샀어요,22.04.21.
23681,이것밖에 안써요 다른거 이거저거 써봐도 결국은 암웨이,22.04.21.
23682,저희 엄마가 좋아하세요. 치석이 잘 제거된다고 하시며.,22.04.21.
23683,이 치약이 다들 좋다는데 써봐야지 알 거 같음,22.04.21.
23684,치약은 늘 암웨이만 써요 온가족이요,22.04.21.
23685,배송이 좀 늦었지만 잘 받았습니다.,22.04.21.
23686,10년이상쓰는제품 말로필요없어요,22.04.21.
23687,역시 암웨이 치약이네요. 좋아요,22.04.21.
23688,암웨이 치약이 젤 좋은듯여~~~~~~~,22.04.21.
23689,제일조아용 ㅎㅎ 이거만 써요,22.04.21.
23690,프라그에 조아요 늘ㅆ는거라,22.04.21.
23691,입안이 깔끔하고 개운해요,22.04.21.
23692,잘사용할께요.감사합니다.,22.04.21.
23693,늘 쓰던 치약입니다 최공,22.04.21.
23694,"늘 쓰는치약
이것만써요",22.04.21.
23695,너무좋아요 잘 쓸께요,22.04.21.
23696,치약은 이거만 써요,22.04.21.
23697,좋아서 계속 재구매,22.04.21.
23698,잇몸 때문에 쓰게 되었는데 계속 이거만 쓰게 되네요,22.04.21.
23699,잘 쓰고 있습니다 양치후 입안이 깔끔합니다,22.04.21.
23700,재구먀해요 배송 빠르고 최저가예요,22.04.21.
23701,항상 쓰는 제품입니다 빠른배송 감사합니다,22.04.21.
23702,"비싼 치약인데 얼마나 효과가있을지.. 샵에 새롭게 입고된 거 같어 구매했는데, 잘 써볼게요!",22.04.20.
23703,"양치하고 나니 너무 상쾌해요~~
가격 배송 모두 굿입니다~~",22.04.20.
23704,항상 사용하는거라 믿고 구매 하고있습니다.,22.04.20.
23705,늘 이 치약만 쓰네요 깨끗하게 닦이는 기분,22.04.20.
23706,치약 중에서 가장 무난하고 좋은거 같아요,22.04.20.
23707,늘쓰던거라 많이주문했어요 든든해요,22.04.20.
23708,"냄새 좋고
아주 청결한 기분이에여",22.04.20.
23709,세정력이 좋은듯 해서 좋습니다.,22.04.20.
23710,상쾌하고 좋은거같아요,22.04.20.
23711,"빠른배송
정직한 상품",22.04.20.
23712,말할필요없어요 ㅎㅎ,22.04.20.
23713,"암웨이 치약만 쓰다보니
다른치약은 못쓰겠더라구요~",22.04.20.
23714,항상 쓰는 치약.. 배송도 빠르네요,22.04.20.
23715,항상 사용 하는 치약 감사히 사용 하지다,22.04.20.
23716,가족들이 쓰는 치약이에요 다른 곳 보다 저렴하게 판매하네요~감사합니다,22.04.19.
23717,6개 여기가 싼거같아서 가격이 점점 오르네요 보존성분을 다른 안전한성분으로 대처하길 바랍니다,22.04.19.
23718,다른거 잠깐썼는데 암웨이로 다시 돌아왔어요.제일 좋은거 같아요.,22.04.19.
23719,"매번 쓰던거라 좋아요
입안의 상쾌함이 오래동안 지속되요",22.04.19.
23720,수십년째 사용하는거라한치의 꺼리낌 없이 주문했어요,22.04.19.
23721,항상 사용하고 군대간 아들에게 보내주고 있어요~~,22.04.19.
23722,자주 구매해서 쓰고 있습니다 나름 가성비 좋음요!,22.04.19.
23723,늘 쓰는 치약!! 넘 좋아요 든든하네요,22.04.19.
23724,가격대비 좋습니다 부드럽고 좋아요,22.04.19.
23725,좋다는 소문은 많이들었어요~ 싼건 아니예요 그래도 좋다니 사용해볼려구요,22.04.19.
23726,늘 쓰던것 배송 빠르고 좋아요 굿굿,22.04.19.
23727,치약이 맵지않고 입안이 상쾌해요,22.04.19.
23728,늘 사용하는 치약이라 좋습니다,22.04.19.
23729,깔끔하고 개운한 느끼이 좋아요,22.04.19.
23730,계속 이것만 주문 하고 있어요.,22.04.19.
23731,입안넴새가 덜나는거같아요,22.04.19.
23732,대단히 만족합니다. 감사.,22.04.19.
23733,깔끔해요 계속사용합니다,22.04.19.
23734,치약은 이것만 써요 ㅎㅎ,22.04.19.
23735,잘사용할께요 감사해요,22.04.19.
23736,배송두빠르고잘쓰개요,22.04.19.
23737,개운하고 너무 좋아요,22.04.19.
23738,암웨이 치약은 다들 알아주는거라서 평 남길께 없네요 ㅎㅎㅎ,22.04.19.
23739,글리스터만 사용 하다 잠깐 다른 제품으로 한 눈 팔았는데 역시나 글리스터만 한게 없다는 사실만 깨닫았네요 ㅎㅎ,22.04.19.
23740,양치질 후 상쾌하고 깔끔해서 항상 애용하고 있어요,22.04.19.
23741,"늘 구매하는 상품 입니다
개운합니다",22.04.19.
23742,암웨이 치약ㅊ왜 ㅏ람들이 쓰는지 알겜성요 용량도 넉넉하고 향도좋고 괜히 잇몸도 튼튼해지기분,22.04.18.
23743,"깔끔함, 개운함, 텁텁함이 없음 여러모로 장점이 많은 제품입니다",22.04.18.
23744,포장상태좋아요 써보고 나중에 한달후기 올리겠습니다.,22.04.18.
23745,"제품은 괜찮은데.. 배송이 너무 느려 별 2개 더 뺐네요. 월요일 주문했는데, 토요일에 오는 건 좀..",22.04.18.
23746,소개받은제품입니다 치아가 자극적이지 않아 좋아요,22.04.18.
23747,"항상 이 치약만 써요
부드러운 마무리감이 좋아요",22.04.18.
23748,계속 사용하는 제품입니다. 배송도 빨라요.,22.04.18.
23749,항상쓰는제품 유통기한도 넉넉하고 좋아요,22.04.18.
23750,항상 쓰던 맵지않고 부드럽고 개운해요,22.04.18.
23751,매운 치약 못 쓰는 저희집은 딱이에요,22.04.18.
23752,좋아요 매번 주문해서 사용중입니다,22.04.18.
23753,개운해서 계속 쓰는 제품이예요,22.04.18.
23754,아주마음에듭니다 추천드려요~,22.04.18.
23755,큼직하니 잘 사용중입니다,22.04.18.
23756,다써서 재구매 했어용,22.04.18.
23757,좋아요 늘쓰는거에요,22.04.18.
23758,잘 받았습니다. 항상 사용하고 있는 제품입니다.,22.04.18.
23759,이 닦고나면 이가 반질반질 윤이 나요. 맛도 괜찮아요. 상쾌함만 남아요^^,22.04.18.
23760,매번 사용하는 치약~~싸게 잘 구매해서 사용하고 있습니다,22.04.18.
23761,"잘사용삽니다
강사합니다",22.04.18.
23762,항상 주문하고 있는데 가격이 좀 비싸긴해도 이거쓰다가 다른거 못써요. 입안이 개운합니다.,22.04.17.
23763,"다른 치약으로 갈아탔다가 다시 돌아왔어요
이만한 게 없네요
빠른 배송 감사해요",22.04.17.
23764,"항상만족하면서 쓰고 있어요
급하게 떨어져서 주문했는데
빨리 받아서 좋아요",22.04.17.
23765,"항상 쓰고있는 치약이에요
이시림도없고 양치하고나면
개운해요",22.04.17.
23766,이것쓰다가 다른거 못써요 저렴한가격 빠린배송 좋아요,22.04.17.
23767,치약 떨어져서 구매합니다입안이 개운하고 맵지 않아요,22.04.17.
23768,순한것이 무난히 쓰기 좋은 제품인듯해서 재구매합니다,22.04.17.
23769,늘 사용하던 치약인데 깔끔하고 느낌 좋아요,22.04.17.
23770,아이들과 다같이 사용할수있어서 좋아요,22.04.17.
23771,배송 스피드에요 두세트사니 든든하네요,22.04.17.
23772,워낙 유명한 치약이라 구매했어요~~,22.04.17.
