,내용,날짜
1252,개운하고 깨끗하게 닦여요! 잇몸질환도 않생기고 넘좋아요~,21.12.06.
1253,한번 구매하고 나서 너무좋아서 재구매했어요 좀 맵긴하지만 정말 상쾌합니다,21.12.06.
1254,거품이 많이 안나지만 상쾌해요,21.12.06.
1255,인생 치약입니다 너무 좋아요,21.12.06.
1256,미백효과는 잘 모르겠지만 치아관리 효과는 좋아요,21.12.06.
1257,마스크 시대에 입냄새잡아주는 치약은 말할것도없죠!ㅎㅎ,21.12.05.
1258,천연치약이면서 거품도 많이 나고 무난한 향과 맛이네요~,21.12.05.
1259,배송 잘 받았습니다. 계속 이 치약 사용중이에요.,21.12.05.
1260,저희 가족은 라끄시안 치약 없음 못살아요^^,21.12.05.
1261,"입안이 깔끔한 느낌이네요
맵다할까봐 걱정했는데 중2아들도 좋데요
치약맛이 마니 안남아서좋데요",21.12.05.
1262,맛이 쌔지만 상쾌해여,21.12.05.
1263,재구매했어요 거품도적당하고 믿음이가서잘쓰고있어요,21.12.05.
1264,정말좋아요..최고입니다,21.12.04.
1265,개운하네요,21.12.04.
1266,항상쓰던 제품입니다. 빠른 배송 감사합니다.,21.12.04.
1267,아직 사용전인데 평이좋고 가격도 좋아서 구매했어요 기대해봅니다,21.12.03.
1268,남친한테 추천받아서 샀어요 혀클리너랑 같이쓰는데 진짜 하루종일 상쾌해요 진짜 굳굳,21.12.03.
1269,"좀 매워도 그래서 시원해요 개운하구요
잘 쓸게요^^",21.12.03.
1270,입병날때 이걸로 쓰면 없어지네요 좋습니다,21.12.03.
1271,임신기간인와이프가 만족합니다,21.12.03.
1272,진짜 치약은 이게최고임,21.12.03.
1273,감사,21.12.03.
1274,벌써 몇개째 쓰는지 모르겠네요ㅎㅎ 치약이 자극이없어서 임신했음에도 바꾸지않아도되서 좋네요ㅎㅎ,21.12.03.
1275,"무불소라 기존에 쓰던 치약처럼 거품이 엄청 나지는 않아요~
그렇지만 쓰다보면 익숙해지고 너무 좋은 제품 !!
첨엔 좀 매운가 싶었는데 몇번쓰니 안맵구요 양치후에 엄청 개운합니다
특히 입냄새가 많이 잡혔어요~ 건강하고 좋은 치약이에요",21.12.02.
1276,우선 한통을 다 쓰고 난뒤 리뷰~~전 좋은지 모르겠습니다.,21.12.02.
1277,져아요 ㅎㅎ 무불소치약써보고싶엇는데 순함,21.12.02.
1278,"역시 라끄시안 치약이 제일 좋네요.
다른 치약 잠시 써봤는데. 개운하지가 않아요.ㅎㅎ",21.12.02.
1279,입안이 상쾌하고 개운한 느낌이 좋네요,21.12.02.
1280,좋아요. 계속 구매중입니다.,21.12.02.
1281,순하고 좋습니다~!,21.12.02.
1282,"두번째 사용중이예요
양치 후 입안이 상쾌해요",21.12.01.
1283,"치약이 개운하네요
그리고 양치하고 입냄새가 많이 줄어요
요즘 마스크 안으로 내 입냄새 맡자아요",21.12.01.
1284,늘 쓰던거라~~~~~~,21.12.01.
1285,괜찮습니다. 쓸만합니다.,21.12.01.
1286,늘 사용하는 제품이예요 저렴하게 잘 샀어요 감사합니다,21.11.30.
1287,"딱 기본 기능에 충실한듯
매일쓰는건 그게 나은듯",21.11.30.
1288,늘 재구매입니다 용량이 적다보니 금방 쓰네요,21.11.30.
1289,양치후 입안이 개운해서 다음에도 사야겠어요,21.11.30.
1290,"클렌징 밀크 제외하고 여러번 구매한 제품이 잘 없는데
이 제픔도 n통 째 구매하고 있네요
잘 쓰고 있습니다ㅎ",21.11.30.
1291,굿굿 시원하고 좋아요 그래서 사용해요,21.11.30.
1292,"이 치약을 쓰면 다른 치약 못쓴다는데..
과연 맞네요. 그렇게 되네요. 언제부턴지 계속 라끄시안만 씁니다.",21.11.30.
1293,잘쓰고있어요 넘좋아용~,21.11.30.
1294,천연치약이라좋고 다른거쓰다가 결국 돌아옴 ㅜㅜ ㅋㅋ 거품이 안나서 시간보며닦어야하지만 제품은 좋아요,21.11.30.
1295,좋아요 아주좋아요 좋아요,21.11.30.
1296,구취가 좀 생긴거 같아서 치약을 고르다가 무불소라는 단어에 꽃혀서 구매했네요! 사고 한번써봤는데 텁텁하지 않고 좋네요ㅎ 구취도 기대해봅니다,21.11.29.
1297,무불소치약 고르다 산건데 진짜 입안상쾌하고 너무깔끔하게 좋음 아빠가특히 너무좋다고 이거만사오래여ㅋㅋ,21.11.29.
1298,깔끔해서좋고 입냄새도 덜나요,21.11.29.
1299,"개운한 치약 찾았는데 개운합니다
칫솔질 하고 나서 깔끔한 느낌?!
상쾌합니다. 저처럼 깔끔한 치약 찾으시는 분들 좋을 것 같아오 ㅋ",21.11.29.
1300,"들어들어 샀는데
만족합니다",21.11.29.
1301,매우매우 만족합니다.....,21.11.29.
1302,임신해서 사용하려고 여기저기 검색하다가 이 제품으로 골랏어요. 신랑이랑 잘 쓰고 있습니다. 거품은 잘 안나지만 매콤해서 너무 개운해요,21.11.28.
1303,"계속재구매중
아주좋아요",21.11.28.
1304,"라끄시안 쓴 후 다른 치약은 잘 사용하지 않아요
라끄시안 진짜 개운해요",21.11.28.
1305,천연성분으로 만들어진 제품이라 주문했습니다.,21.11.27.
1306,며칠사용하진 않앗지만 기대됩니다,21.11.27.
1307,싼가격에 잘 산듯 합니다,21.11.27.
1308,우연히 써보고 좋아서 주문해서 항상 이것만써요 개운하고 좋아요,21.11.27.
1309,상쾌하고 잘 사용하고 있어요,21.11.27.
1310,"마스크 쓰면서 입냄새가 유독 많이 느껴졌눈데
이치약 쓰고 나서는 냄새가 전혀안나네요
양치하고조 개운함이 오래지속되고 사용감이 너무 좋아요! 입안이 상쾌해졌어요",21.11.26.
1311,"멘톨의 시원한 향이 좋고, 양치후 입마름없이 상쾌해요",21.11.26.
1312,"매워서 개운함
거품안나서 오래닦아도 됨",21.11.26.
1313,"매번쓰던 제품^^
너무맘에들어요ㅋㅋ",21.11.26.
1314,좋아요 양치하면 상쾌해요 ㅎㅎ,21.11.26.
1315,엄청 상쾌 한데 거품이 없어 좀 아쉬워요 그래도 상쾌함은 최고.....,21.11.26.
1316,자극없고 사용하기좋아요~거품은 그다지많지않아요,21.11.26.
1317,추천받아서 구매해봤어요. 배송 빨랐어요.,21.11.26.
1318,"매번쓰던 제품^^
너무맘에들어요ㅋㅋ
매번쓰던 제품^^
너무맘에들어요ㅋㅋ",21.11.26.
1319,잘 닦이고 자극적이지 않고 개운합니다.,21.11.25.
1320,거품이 안나서 줄줄 흘러내림 ㅠ,21.11.25.
1321,항상 쓰고 있어요즇아요,21.11.25.
1322,나쁘진않네요 괜찮아요,21.11.25.
1323,"빠른배송 감사합니다
두번째 구입했습니다",21.11.25.
1324,좋아요좋아요좋어여좋어요,21.11.25.
1325,성분이 좋다고 해서 쓰는데 마음에 들어요,21.11.24.
1326,처음써 봤는데 정말 좋습니다~,21.11.24.
1327,감사합니다 좋은상품같아요~,21.11.24.
1328,좋네요. 재구매합니다,21.11.24.
1329,개운해서 조아요....,21.11.24.
1330,"사무실에서 잘 사용하고 있어요
만족하며 사용중입니다",21.11.24.
1331,항상쓰고 있어요~ 처음 쓴 사람들은 거품 잘 안나고 맵다고 하더라구요. 전 익숙해져서 괜찮아요.,21.11.23.
1332,거품이안나서 처음엔 당황했는데 익숙해지니 깔끔하고좋아요,21.11.23.
1333,"항상 이제품,강희네서만 주문하고 사용하고있어요~치약은 최고입니다.",21.11.23.
1334,거품이 적어서 좋네요...,21.11.23.
1335,"피곤하면 구내염때문에 고생 했는데, 구내염이 많이 없어졌어요. 아들 입냄새도 좋아지구요.",21.11.23.
1336,늘 만족하고 쓰는 치약!,21.11.23.
1337,선물용으로 좋아요!!,21.11.23.
1338,항상쓰고 있어요.^^,21.11.23.
1339,저에겐 인생치약입니다 자극적이지 않고 안심되는 맛,21.11.22.
1340,거품이 안나서 어색하긴한데 개운해요,21.11.22.
1341,배송도빠르고 제품도 만족스럽습니다,21.11.22.
1342,아직미사용 기대중입니다 ㅎㅎ,21.11.22.
1343,역시 재구매~ 이것만 씁니다 ^^,21.11.22.
1344,너무 좋아여 부드럽고 최고,21.11.22.
1345,입냄새가줄었어요만족,21.11.22.
1346,"살짝 매운느낌이 있긴한데
개운하고 좋아서 꾸준히 사용중입니다",21.11.21.
1347,향은 좋은데 거품이 많지는 않슴니더,21.11.21.
1348,시린이에도 좋고 괜찮아요.,21.11.21.
1349,좋아요. 잘쓰고 있습니다.,21.11.21.
1350,"진짜 다음날 아침까지 개운해요
한달 찐으로 사용한 후기!!!!!",21.11.20.
1351,아직 사용전이지만.... 초X님을 믿어보며...쿨럭,21.11.20.
1352,"매번 쓰는 치약
괜차는거같아요",21.11.20.
1353,"배송이 빨랐구요, 자연성분으로 만들어진거라 믿음이 가요. 잇몸치료용으로 구매했고 아직 몇번 안써봤지만 좋을 것 같아요. 근데 생각보다 매워서 좀 놀랐네요.",21.11.19.
1354,무난하게 쓰기 좋은데 성분도 안심할수있어서 좋아요 상쾌한 느낌은 적당합니다ㅎㅎ,21.11.19.
1355,"임신이후로 계속사용하고 있어요
거품은 많이나지 않지만
사용한후 개운한 느낌이있어요
성분도 좋은것같아요",21.11.19.
1356,한달 써보니 잘샀다고 생각되네요.,21.11.19.
1357,"샘플구매하고 괜찮아서
임산부용으로 2개구매 했습니다.
잘 사용할게요",21.11.19.
1358,또주문했네요잘사용중입니다,21.11.19.
1359,천연재료인데도 저렴한 가격에 사서 잘쓰고이 있어요 치아가 건강해지는 기분입니다👍,21.11.18.
1360,"이가 시려서 샀는데 이 시림이 없어지고 천장이랑 골고루 닦으니 냄새 걱정도 없고 좋아요
15째 산 것 같네요 ㅋㅋ 다른거 쓰면 바로 이가 시려운데 이건 안시려서 좋아요",21.11.18.
1361,진짜 텁텁함 없고 최고네요,21.11.18.
1362,"작년부터 사용했습니다
저한테 좋은 제품 입니다",21.11.18.
1363,계속 사용하고 있는 치약이에요입냄새로 검색한건데 여러모로 그냥 전 좋아서 계속 사용하고 있어요,21.11.18.
1364,굿굿굿 저렴하게 잘 사용하고 있습니다,21.11.18.
1365,"다른거 썼다가 다시 이 치약으로 돌아왔어요 첨엔 너무 맵고 거품없나 싶었는데 맵기는 적응되고 오히려 개운해서 좋아요.
거품도 필요한 정도만 나는것 같구요",21.11.17.
1366,최애 치약 입니다 ㅎㅎ 텁텁함이 없어서 잘 사용하고 있어요,21.11.17.
1367,양치하고 나면 상쾌해서 잘 쓰고 있어요,21.11.17.
1368,상쾌하고 좋네요 입냄새가 덜나요,21.11.17.
1369,좋아요~~ 다쓰고 또 주문할게여,21.11.17.
1370,퍼펙트올케어치약 좋아요.,21.11.17.
1371,계속 쓰고 있어요 좋아요!,21.11.17.
1372,빠른배송감사합니다.,21.11.17.
1373,잘받았습니다 감사합니다.,21.11.17.
1374,fy435uryyy,21.11.17.
1375,"상당히 만족하며 아주 잘 사용 중입니다
양치 후 개운함이 오래가고 뭔가 입안에 잔여물이 남는 느낌이 전혀 없습니다",21.11.16.
1376,한달 사용해봤는데 아직 잘 모르겠습니다 ㅎㅎ,21.11.16.
1377,치약 3년째 여기꺼만 써요~,21.11.16.
1378,아주 깔끔하고 상쾌합니더,21.11.16.
1379,괜찮은거같네요...,21.11.16.
1380,배송은 엄청나게 빠르네요. 며칠 사용했는데 개운하고 좋습니다.,21.11.16.
1381,"여행용으로 구매한 제품 써보고 추가주문했어요
평소 잇몸이 자주부어서 피곤한줄만 알았는데 치은염이나 치주염일 경우 그럴수 있다해서 거기에 좋은 치약이라고 하길래 몇일 써봤는데 효과가 있어서 꾸준히 써보려고요~ 양치 후 개운한 느낌이 좋고 건강한 치약이라는 느낌이 들어 양치하는 시간이 기분좋아져요~ㅎ",21.11.15.
1382,"별로 치약 같지도 않고, 제 취향에는 안 맞네요
좋다그래서 3개나 샀는데 양이 적으니 금방 다 쓰긴하겠네요.",21.11.15.
1383,지속적으로 구입해 잘 사용하고 있으니 잘 만들어주세요,21.11.15.
1384,거품은 잘 안나는데 사용하고나면 상쾌해요 만족합니다,21.11.15.
1385,아직 안 써봤는데 좋을거같네요 ㅎㅎ,21.11.15.
1386,기존사용하던게있어서 아직도 사용못해봤으나 좋길바래야즇ㅎ,21.11.15.
1387,"제일 좋아하는 치약!! 진짜 너무 상쾌해요!
개인적으로 거품 안나는건 계속 적응이 안되어서 일반치약을 소량 같이 짜서 사용하고 있습니다",21.11.14.
1388,입냄새 제거도 잘 해주고 사용감이 좋은 치약이네요. 잘 쓸께용!!,21.11.14.
1389,저렴하게나와서 여러개 샀어요,21.11.14.
1390,좋아요 잘사용할게요 ^^,21.11.14.
1391,개운합니다~~~~~~~,21.11.14.
1392,역시 라끄시안 치약이 젤 좋아요. 다른치약 못써요ㅠㅠ,21.11.14.
1393,맵긴합니다 거품이 덜나요 적응기간이 필요할듯ㅈ해요,21.11.13.
1394,배송빠르고 좋아요 다음에도 구매할게요,21.11.13.
1395,매번 재구매하는 상품 입니다 좋아요,21.11.13.
1396,치약이 순해서 쓰기 부담없어요,21.11.13.
1397,거품 진짜 안나는데 ㅋㅋ진짜 개운해용 처음 사용할 땐 잇몸 상처났는데 이제 익숙해졌구 개운해서 계속 쓸거같아요,21.11.13.
1398,"이거 사용하고 잇몸이 정말 좋아졋어요.
사용하고 난 후 상쾌함~
너무 맘에 드네요.",21.11.13.
1399,평소 치약을 꼼꼼하게 따지는 편인데 이 치약 맘에 드네용. 양치후 굉장히 시원하구 아침에 일어났을 때 입냄새도 덜한 느낌? 일주일정도 써본결과 잇몸에서 피나는것도 훨 나아졌어요. 어떤 치약은 너무 독한 얘들도 있던데 이건 거품나는거나 향도 전반적으로 좋습니다!,21.11.12.
1400,구매해서 오늘 아침 사용해 보았는데 아직 차이점은 잘 모르겠어요 거품이 좀 안난다 정도 ㅋ 쭉 쓰면서 좋은 효과 봤으면 좋겠네요 배송 빠르게 잘 받앗습니다,21.11.12.
1401,추천받아구매했는데 사용하고나면 개운해요~ 텁텁함도 안남고 사용다하고 재구매의사있어요. 입냄새에도 효과가 좋은것같아요.,21.11.12.
1402,거품이?별로안나는것같지만 사용후 상쾌해요 아직까지는여,21.11.12.
1403,상쾌함이 강해서 이 치약만 쓰고있어요~,21.11.12.
1404,계속 사용해봐야알지만 상쾌함 있음돠,21.11.12.
1405,좋아요 좋아요 ㅎㅎ,21.11.12.
1406,쓰던 치약이 이닦고도 좀 텁텁해서 바꿔봤어여 양치하고 나면 텁텁한 느낌 덜나고 시원하고 좀 개운하네요 치약은 이런맛이있어야죠 잘쓸게여,21.11.11.
1407,좋은거 같은데..무불소 라서 그런지 거품이 안나서 조금 어색하긴 해요,21.11.11.
1408,안쓰는것 보다는 이제품 사용하는게 도움이 되는거 같아요,21.11.11.
1409,시린이 치약이랑 같이 구매해서 사용중이에요,21.11.11.
1410,생각보다 괜찮아요 잘쓰겠습니다,21.11.11.
1411,처음쓰는데 개운하고 좋아요!,21.11.11.
1412,사용전인데 좋앗으면 하네요,21.11.11.
1413,항상 쓰던거라 만족해요,21.11.11.
1414,계속 쓰는 거에요 ^^,21.11.11.
1415,잘 받았습니다 ~ .,21.11.11.
1416,좋은데 가격이 좀 부담되서 가격할인 좀 했음 좋겠어요,21.11.11.
1417,대박 상쾌해요 👍 치약만 물고있어도 양치 다 한 느낌 들것 같아요 입안이 시원시원합니다,21.11.10.
1418,사용하고 개운한 느낌이 좋아서 잘쓰고 있어요,21.11.10.
1419,항상 쓰는 제품입니다.. 잇몸병이 사라져요,21.11.10.
1420,깨끗하고 좋아요. 배송빨라요,21.11.10.
1421,굉장히 상쾌하고 좋습니다!,21.11.10.
1422,"처음엔 너무 샤하다못해 쓴건지 매운건지 많이
부담 스러웠는데 사용 하다보니 적응 되네요
거품이 안나는걸 시원하고 상쾌함으로 커버
했나봐요 잘 쓰고 있어요~",21.11.09.
1423,아직 안써봤지만 후기가 너무 좋으니 믿고 써볼게요 근데 치약 박스에 무슨 비비크림 같은게 묻어있네요,21.11.09.
1424,"천연이라서 늘 믿고쓰는 제품이에요!!!
마스크팩 감사합니다^^",21.11.09.
